,Zip Code,Offense
7630,64106.0,690
7632,64118.0,2040
7634,64130.0,1401
7635,64125.0,1850
7636,64111.0,501
7638,64109.0,2001
7639,64130.0,640
7640,64127.0,2601
7641,64119.0,702
7642,64137.0,1198
7643,64119.0,840
7645,64131.0,2601
7646,64111.0,702
7647,64130.0,630
7648,64137.0,630
7649,64130.0,802
7651,64118.0,1401
7652,64124.0,1850
7653,64117.0,640
7654,64132.0,2601
7655,64124.0,702
7656,64128.0,1120
7658,64138.0,501
7659,64157.0,640
7660,64127.0,1401
7662,64126.0,640
7664,64127.0,670
7665,64133.0,401
7666,64130.0,630
7667,64151.0,1198
7668,64132.0,1401
7669,64106.0,801
7670,64130.0,640
7671,64125.0,501
7672,64127.0,702
7674,64110.0,640
7676,64119.0,702
7677,64134.0,801
7678,64108.0,650
7679,64128.0,403
7680,64123.0,1401
7681,64116.0,702
7682,64127.0,2402
7683,64132.0,501
7684,64124.0,802
7686,64111.0,702
7687,64128.0,702
7689,64137.0,640
7690,64134.0,610
7691,64133.0,1401
7692,64130.0,702
7693,64126.0,501
7694,64118.0,702
7695,64153.0,650
7696,64127.0,640
7697,64116.0,640
7698,64106.0,301
7699,64154.0,640
7700,64154.0,630
7701,64128.0,302
7702,64110.0,1401
7705,64118.0,3020
7706,64111.0,650
7707,64123.0,1849
7709,64118.0,1701
7710,64131.0,702
7711,64123.0,1849
7712,64138.0,2601
7713,64114.0,640
7715,64114.0,2100
7716,64138.0,1120
7718,64123.0,2601
7719,64130.0,1750
7720,64112.0,1401
7721,64138.0,501
7722,64127.0,690
7723,64134.0,1401
7724,64130.0,302
7726,64117.0,690
7727,64127.0,1849
7728,64131.0,1120
7729,64116.0,1401
7730,64124.0,2601
7731,64127.0,301
7732,64132.0,1401
7733,64132.0,502
7734,64123.0,501
7736,64133.0,501
7737,64118.0,2001
7738,64118.0,640
7739,64118.0,1750
7740,64126.0,690
7741,64125.0,302
7742,64130.0,301
7743,64110.0,1120
7745,64110.0,640
7749,64130.0,2001
7750,64109.0,702
7751,64130.0,1401
7752,64114.0,302
7753,64138.0,401
7754,64153.0,1401
7755,64130.0,670
7756,64168.0,640
7757,64131.0,501
7758,64124.0,802
7759,64154.0,1122
7761,64138.0,1401
7763,64132.0,501
7764,64130.0,670
7765,64109.0,401
7766,64123.0,501
7767,64131.0,1651
7768,64109.0,401
7769,64152.0,401
7770,64155.0,690
7771,64154.0,801
7772,64127.0,1401
7773,64119.0,501
7774,64130.0,840
7775,64130.0,1401
7776,64108.0,1198
7777,64127.0,670
7778,64130.0,401
7779,64118.0,1401
7780,64127.0,1401
7781,64111.0,690
7782,64133.0,690
7783,64146.0,2601
7786,64132.0,670
7787,64152.0,1198
7788,64132.0,690
7789,64131.0,1198
7790,64158.0,801
7792,64136.0,630
7793,64128.0,840
7795,64134.0,1401
7796,64131.0,702
7797,64106.0,2402
7798,64109.0,690
7799,64127.0,640
7800,64106.0,640
7802,64128.0,640
7805,64127.0,1401
7806,64132.0,201
7807,64126.0,2601
7809,64131.0,801
7811,64127.0,702
7812,64153.0,690
7813,64130.0,501
7814,64127.0,650
7815,64106.0,640
7817,64123.0,702
7818,64127.0,670
7819,64111.0,401
7820,64133.0,630
7821,64124.0,501
7823,64131.0,802
7824,64123.0,1401
7825,64151.0,630
7826,64154.0,1401
7827,64133.0,501
7828,64106.0,2601
7830,64127.0,670
7831,64109.0,670
7832,64123.0,801
7833,64111.0,702
7835,64118.0,201
7836,64130.0,2601
7837,64129.0,501
7838,64134.0,2601
7839,64106.0,801
7841,64111.0,2100
7842,64105.0,640
7843,64109.0,501
7844,64126.0,702
7845,64138.0,401
7846,64133.0,501
7847,64111.0,801
7848,64109.0,1701
7849,64127.0,802
7850,64131.0,403
7851,64124.0,1401
7852,64108.0,802
7853,64105.0,650
7854,64151.0,1401
7856,64068.0,640
7857,64145.0,301
7858,64132.0,802
7860,64128.0,403
7861,64133.0,2601
7862,64112.0,690
7864,64130.0,802
7865,64130.0,1401
7866,64119.0,1120
7868,64133.0,640
7869,64108.0,640
7870,64114.0,501
7871,64116.0,630
7872,64124.0,802
7873,64127.0,802
7874,64130.0,802
7875,64111.0,1401
7876,64116.0,501
7877,64130.0,502
7878,64123.0,802
7879,64109.0,2601
7880,64133.0,640
7881,64111.0,670
7883,64123.0,2402
7884,64132.0,801
7886,64151.0,1401
7887,64114.0,501
7888,64114.0,802
7889,64111.0,501
7890,64130.0,650
7892,64116.0,501
7893,64130.0,640
7894,64130.0,1401
7895,64136.0,2601
7896,64126.0,501
7897,64108.0,501
7898,64131.0,2604
7900,64117.0,801
7901,64127.0,301
7902,64133.0,1401
7903,64104.0,840
7904,64118.0,501
7905,64124.0,1198
7907,64133.0,1401
7908,64138.0,1198
7909,64132.0,1401
7910,64113.0,640
7911,64128.0,670
7912,64127.0,401
7913,64132.0,1401
7914,64127.0,670
7915,64128.0,690
7917,64116.0,1401
7918,64130.0,403
7919,64138.0,831
7920,64154.0,802
7922,64119.0,702
7923,64130.0,630
7924,64133.0,302
7925,64123.0,501
7926,64114.0,501
7927,64137.0,640
7928,64155.0,2601
7929,64106.0,2655
7930,64127.0,501
7932,64133.0,630
7933,64146.0,501
7934,64124.0,801
7935,64110.0,670
7937,64109.0,2601
7938,64108.0,1401
7940,64111.0,831
7941,64131.0,801
7943,64126.0,650
7944,64128.0,2041
7945,64127.0,801
7946,64131.0,801
7947,64110.0,630
7948,64127.0,702
7949,64105.0,650
7951,64127.0,690
7952,64130.0,1401
7953,64127.0,1122
7957,64119.0,1170
7958,64108.0,501
7960,64134.0,640
7961,64111.0,1401
7962,64128.0,702
7963,64106.0,210
7964,64126.0,2655
7965,64108.0,650
7966,64116.0,302
7967,64151.0,2201
7969,64152.0,1546
7971,64153.0,690
7972,64129.0,802
7973,64111.0,840
7974,64109.0,630
7977,64165.0,670
7979,64120.0,801
7980,64130.0,670
7982,64134.0,402
7983,64126.0,2601
7984,64133.0,640
7985,64111.0,1849
7986,64109.0,690
7987,64130.0,801
7988,64106.0,801
7989,64127.0,802
7990,64106.0,650
7991,64128.0,403
7995,64133.0,1401
7998,64127.0,501
7999,64132.0,702
8000,64110.0,501
8001,64118.0,1002
8002,64108.0,801
8003,64130.0,301
8004,64128.0,670
8005,64128.0,801
8006,64131.0,640
8007,64124.0,302
8008,64106.0,801
8009,64119.0,2601
8010,64110.0,1401
8011,64151.0,650
8012,64106.0,690
8013,64106.0,690
8015,64119.0,630
8016,64106.0,670
8017,64155.0,210
8018,64127.0,801
8019,64138.0,1401
8020,64154.0,401
8021,64127.0,702
8022,64138.0,501
8023,64108.0,1849
8024,64128.0,502
8025,64106.0,1849
8026,64130.0,501
8027,64137.0,802
8028,64132.0,702
8029,64134.0,670
8030,64119.0,301
8031,64130.0,1401
8032,64161.0,690
8033,64110.0,1401
8035,64137.0,301
8036,64111.0,630
8037,64109.0,640
8038,64132.0,201
8039,64134.0,802
8041,64156.0,1401
8042,64118.0,1401
8043,64106.0,401
8044,64106.0,301
8046,64130.0,501
8047,64128.0,501
8048,64133.0,1401
8049,64106.0,2402
8050,64138.0,702
8052,64124.0,702
8053,64113.0,702
8054,64116.0,670
8055,64112.0,640
8056,64108.0,802
8057,64130.0,501
8059,64127.0,702
8060,64161.0,690
8061,64132.0,2655
8062,64108.0,2655
8063,64108.0,201
8064,64128.0,801
8065,64130.0,670
8066,64128.0,702
8067,64130.0,801
8068,64128.0,301
8069,64126.0,502
8070,64111.0,640
8071,64110.0,801
8072,64118.0,670
8073,64127.0,302
8074,64108.0,201
8075,64114.0,650
8076,64134.0,702
8077,64156.0,1401
8078,64152.0,1849
8079,64118.0,640
8080,64137.0,690
8081,64124.0,501
8082,64130.0,802
8083,64111.0,801
8084,64111.0,1401
8085,64108.0,802
8086,64130.0,502
8088,64151.0,630
8089,64106.0,501
8090,64114.0,302
8091,64127.0,670
8092,64111.0,640
8093,64130.0,301
8094,64131.0,670
8095,64124.0,302
8096,64138.0,401
8097,64127.0,302
8098,64117.0,802
8099,64107.0,670
8101,64127.0,670
8102,64133.0,1750
8104,64120.0,502
8105,64134.0,801
8106,64117.0,702
8108,64117.0,501
8109,64723.0,1401
8110,64106.0,301
8111,64138.0,650
8112,64106.0,2655
8113,64132.0,1001
8114,64106.0,640
8115,64131.0,1401
8116,64137.0,1401
8117,64106.0,1401
8118,64110.0,650
8119,64118.0,1401
8120,64127.0,640
8122,64105.0,502
8123,64117.0,1401
8124,64130.0,2031
8125,64130.0,501
8126,64155.0,210
8128,64134.0,2601
8130,64110.0,802
8131,64134.0,501
8132,64130.0,670
8133,64156.0,670
8134,64124.0,501
8135,64110.0,801
8136,64123.0,801
8137,64111.0,640
8138,64105.0,640
8139,64124.0,301
8140,64124.0,201
8141,64133.0,702
8143,64128.0,702
8144,64111.0,640
8145,64114.0,501
8146,64114.0,2601
8147,64153.0,702
8148,64155.0,501
8149,64128.0,1401
8150,64123.0,801
8151,64155.0,1401
8152,64110.0,2601
8153,64138.0,1198
8155,64151.0,401
8157,64134.0,301
8158,64130.0,1401
8159,64114.0,670
8160,64157.0,1120
8161,64155.0,501
8162,64128.0,702
8164,64112.0,690
8165,64113.0,702
8166,64127.0,801
8167,64025.0,802
8168,64127.0,802
8169,64131.0,670
8170,64110.0,2655
8172,64126.0,802
8173,64128.0,802
8175,64118.0,1401
8176,64133.0,1401
8177,64104.0,1850
8178,64126.0,501
8179,64106.0,2601
8180,64123.0,501
8181,64138.0,403
8182,64109.0,501
8183,64117.0,502
8184,64132.0,702
8185,64110.0,801
8186,64134.0,801
8188,64131.0,802
8189,64138.0,301
8190,64124.0,1849
8191,64106.0,2201
8193,64119.0,650
8195,64134.0,2655
8196,64123.0,1651
8197,64108.0,2601
8198,64124.0,501
8199,64130.0,401
8200,64116.0,630
8201,64133.0,801
8203,64110.0,802
8204,64130.0,502
8205,64119.0,640
8206,64129.0,640
8209,64111.0,401
8210,64130.0,401
8211,64124.0,501
8212,64130.0,402
8214,64106.0,302
8215,64152.0,640
8216,64134.0,799
8217,64130.0,501
8219,64133.0,401
8220,64153.0,640
8221,64127.0,2402
8222,64137.0,210
8223,64130.0,1401
8224,64114.0,650
8225,64111.0,640
8226,64124.0,501
8227,64111.0,670
8228,64153.0,1401
8229,64106.0,690
8230,64123.0,302
8233,64155.0,690
8234,64120.0,650
8235,64118.0,1122
8237,64123.0,2655
8238,64120.0,1201
8239,64124.0,702
8240,64126.0,640
8241,64111.0,670
8242,64108.0,501
8243,64114.0,702
8244,64130.0,702
8246,64111.0,670
8247,64123.0,401
8248,64111.0,670
8249,64133.0,801
8250,64110.0,670
8251,64153.0,650
8252,64137.0,670
8253,64130.0,1401
8254,64110.0,302
8255,64131.0,1849
8256,64109.0,799
8257,64129.0,690
8258,64124.0,401
8259,64123.0,802
8260,64118.0,650
8261,64124.0,2100
8262,64108.0,801
8265,64134.0,840
8266,64130.0,501
8267,64127.0,2041
8268,64119.0,640
8269,64123.0,501
8271,64123.0,650
8276,64128.0,2001
8277,64112.0,630
8278,64128.0,630
8279,64127.0,802
8280,64110.0,640
8281,64134.0,702
8282,64145.0,1770
8283,64108.0,840
8284,64153.0,1401
8285,64153.0,630
8286,64151.0,802
8287,64123.0,801
8289,64131.0,2054
8290,64114.0,702
8291,64128.0,3077
8293,64130.0,402
8295,64112.0,690
8296,64138.0,1401
8299,64130.0,831
8300,64110.0,702
8301,64127.0,802
8302,64154.0,1401
8303,64127.0,702
8305,64130.0,301
8306,64123.0,501
8307,64127.0,702
8308,64132.0,630
8309,64127.0,501
8310,64118.0,210
8311,64127.0,702
8312,64119.0,670
8313,64132.0,301
8314,64127.0,501
8315,64131.0,801
8316,64127.0,1401
8317,64124.0,670
8318,64161.0,630
8319,64128.0,650
8320,64117.0,640
8321,64132.0,403
8322,64114.0,630
8323,64110.0,801
8324,64129.0,1401
8328,64134.0,640
8329,64128.0,501
8330,64132.0,502
8331,64127.0,2040
8333,64158.0,1401
8335,64124.0,702
8336,64130.0,403
8338,64127.0,302
8340,64126.0,670
8341,64132.0,901
8342,64106.0,2655
8343,64108.0,640
8344,64134.0,501
8345,64133.0,640
8347,64128.0,802
8349,64127.0,702
8350,64130.0,1401
8351,64130.0,1401
8352,64125.0,1401
8353,64151.0,630
8354,64106.0,801
8355,64108.0,2402
8356,64138.0,2041
8357,64127.0,501
8358,64124.0,501
8359,64128.0,401
8360,64111.0,690
8361,64126.0,2655
8362,64156.0,1401
8363,64126.0,640
8364,64145.0,702
8366,64106.0,702
8367,64155.0,670
8368,64130.0,802
8369,64138.0,802
8370,64111.0,501
8371,64106.0,2201
8372,64124.0,1401
8373,64124.0,2001
8374,64120.0,401
8375,64124.0,690
8376,64130.0,640
8377,64137.0,1401
8378,64123.0,1352
8379,64126.0,650
8382,64124.0,670
8383,64119.0,801
8384,64130.0,2601
8385,64127.0,1849
8386,64124.0,1401
8387,64110.0,1401
8388,64110.0,1122
8389,64129.0,802
8391,64134.0,640
8392,64118.0,802
8393,64138.0,650
8394,64127.0,640
8395,64132.0,501
8396,64124.0,501
8397,64131.0,690
8398,64127.0,501
8399,64317.0,630
8400,64110.0,2402
8402,64111.0,2402
8403,64138.0,650
8404,64133.0,650
8405,64127.0,501
8406,64134.0,301
8407,64114.0,501
8409,64106.0,702
8410,64109.0,401
8411,64111.0,650
8414,64124.0,690
8415,64157.0,630
8416,64151.0,801
8417,64157.0,702
8418,64124.0,801
8421,64157.0,1750
8423,64127.0,1188
8424,64110.0,640
8426,64133.0,630
8428,64127.0,302
8429,64134.0,501
8430,64134.0,302
8431,64111.0,640
8432,64131.0,1750
8433,64112.0,1120
8434,64119.0,690
8435,64128.0,401
8436,64110.0,610
8437,64130.0,403
8439,64127.0,801
8440,64109.0,802
8441,64124.0,801
8442,64133.0,801
8443,64130.0,802
8444,64132.0,802
8445,64127.0,2100
8446,64112.0,1401
8447,64117.0,501
8448,64128.0,801
8449,64133.0,690
8450,64108.0,501
8451,64132.0,801
8452,64133.0,670
8453,64131.0,801
8454,64138.0,401
8455,64130.0,401
8456,64127.0,302
8457,64138.0,1401
8458,64128.0,501
8460,64127.0,501
8461,64130.0,501
8462,64109.0,1850
8463,64130.0,1651
8464,64134.0,1401
8465,64123.0,502
8466,64153.0,640
8467,64130.0,2100
8468,64113.0,640
8469,64130.0,2031
8470,64167.0,802
8471,64119.0,1401
8472,64124.0,401
8473,64106.0,2601
8474,64110.0,2601
8475,64114.0,640
8477,64130.0,401
8478,64108.0,650
8479,64127.0,402
8480,64131.0,502
8481,64116.0,403
8482,64130.0,802
8483,64106.0,301
8484,64110.0,650
8486,64134.0,501
8489,64111.0,640
8491,64124.0,1401
8492,64120.0,2601
8494,64151.0,501
8495,64128.0,501
8496,64106.0,2402
8497,64111.0,802
8498,64134.0,802
8499,64111.0,640
8500,64130.0,802
8501,64108.0,1401
8502,64130.0,702
8503,64108.0,690
8504,64103.0,1122
8507,64105.0,670
8508,64106.0,650
8509,64130.0,1120
8510,64134.0,801
8511,64133.0,650
8514,64109.0,301
8515,64131.0,650
8517,64131.0,801
8518,64120.0,501
8519,64137.0,802
8520,64106.0,1850
8521,64111.0,640
8522,64131.0,802
8523,64117.0,1122
8524,64137.0,640
8525,64109.0,1401
8526,64134.0,650
8527,64130.0,2601
8528,64116.0,501
8529,64111.0,1001
8530,64127.0,670
8531,64128.0,1401
8532,64154.0,670
8533,64124.0,501
8534,64120.0,302
8536,64151.0,501
8537,64108.0,2604
8538,64154.0,1401
8539,64119.0,1750
8540,64111.0,302
8541,64108.0,501
8542,64110.0,501
8543,64111.0,801
8544,64114.0,802
8545,64132.0,302
8546,64119.0,670
8547,64138.0,802
8548,64110.0,1849
8549,64108.0,650
8551,64129.0,670
8552,64130.0,801
8553,64124.0,802
8555,64110.0,901
8557,64124.0,501
8558,64127.0,301
8559,64138.0,401
8560,64132.0,501
8561,64117.0,801
8563,64155.0,650
8564,64133.0,1188
8567,64128.0,801
8569,64119.0,1401
8570,64130.0,403
8571,64116.0,802
8573,64110.0,1352
8574,64130.0,801
8575,64111.0,302
8576,64106.0,840
8577,64127.0,501
8578,64145.0,630
8579,64130.0,640
8580,64110.0,1401
8581,64137.0,1401
8582,64134.0,501
8583,64114.0,501
8584,64127.0,802
8585,64133.0,302
8586,64131.0,1401
8587,64134.0,801
8588,64111.0,1401
8589,64114.0,501
8590,64111.0,302
8592,64111.0,2655
8593,64130.0,501
8594,64137.0,1401
8595,64131.0,501
8596,64123.0,501
8598,64151.0,702
8599,64109.0,2100
8600,64127.0,702
8601,64127.0,690
8602,64128.0,690
8603,64130.0,501
8605,64124.0,301
8606,64152.0,501
8607,64123.0,702
8608,64132.0,802
8609,64114.0,1701
8611,64111.0,640
8613,64109.0,802
8614,64114.0,1120
8615,64145.0,802
8618,64136.0,702
8619,64116.0,690
8620,64132.0,501
8622,64109.0,401
8623,64127.0,401
8626,64127.0,301
8627,64130.0,2655
8628,64138.0,1198
8629,64113.0,401
8630,64128.0,3077
8631,64127.0,801
8632,64106.0,690
8633,64114.0,1401
8634,64133.0,650
8635,64108.0,2602
8637,64129.0,501
8638,64116.0,670
8639,64132.0,801
8640,64111.0,640
8641,64128.0,801
8642,64125.0,802
8643,64130.0,1850
8644,64137.0,2601
8645,64109.0,801
8646,64111.0,640
8647,64132.0,201
8648,64112.0,1401
8649,64137.0,640
8650,64120.0,690
8652,64111.0,302
8653,64127.0,1849
8654,64134.0,1122
8655,64155.0,1120
8656,64117.0,2402
8658,64133.0,630
8659,64127.0,501
8660,64151.0,501
8661,64110.0,1401
8662,64108.0,640
8663,64130.0,403
8665,64132.0,670
8666,64111.0,1120
8667,64119.0,670
8668,64132.0,2601
8669,64129.0,1201
8671,64117.0,690
8673,64128.0,501
8674,64133.0,501
8675,64114.0,702
8676,64116.0,1850
8677,64110.0,802
8679,64134.0,210
8680,64157.0,630
8682,64157.0,401
8683,64127.0,650
8684,64134.0,840
8685,64113.0,1850
8686,64123.0,1120
8687,64114.0,640
8688,64127.0,650
8689,64134.0,403
8690,64133.0,1188
8691,64155.0,1401
8693,64127.0,650
8694,64106.0,801
8695,64118.0,1188
8696,64128.0,302
8697,64117.0,1849
8698,64118.0,802
8699,64126.0,2655
8700,64124.0,840
8701,64130.0,802
8702,64124.0,670
8703,64130.0,403
8704,64132.0,802
8705,64155.0,1401
8707,64111.0,1850
8708,64138.0,640
8711,64111.0,1401
8715,64128.0,801
8716,64131.0,670
8717,64151.0,403
8719,64109.0,401
8720,64156.0,1198
8721,64127.0,802
8722,64109.0,702
8724,64151.0,630
8726,64133.0,802
8728,64116.0,502
8729,64130.0,302
8730,64118.0,1850
8731,64155.0,1850
8732,64123.0,2602
8733,64134.0,801
8734,64157.0,1401
8735,64128.0,401
8736,64106.0,2655
8737,64114.0,650
8738,64133.0,690
8739,64108.0,2100
8740,64130.0,501
8741,64124.0,302
8744,64126.0,1401
8745,64138.0,1401
8747,64130.0,801
8748,64155.0,2601
8751,64153.0,702
8752,64112.0,1401
8753,64111.0,801
8754,64133.0,501
8755,64108.0,501
8756,64133.0,702
8757,64105.0,840
8758,64130.0,690
8759,64124.0,702
8760,64134.0,610
8762,64134.0,302
8763,64127.0,1198
8764,64111.0,2040
8766,64117.0,802
8767,64111.0,640
8768,64106.0,670
8769,64123.0,302
8770,64131.0,1401
8771,64155.0,1002
8772,64127.0,501
8773,64133.0,501
8775,64111.0,640
8777,64114.0,702
8778,64153.0,702
8779,64112.0,670
8780,64157.0,690
8782,64131.0,501
8783,64124.0,501
8784,64127.0,501
8785,64113.0,640
8786,64109.0,403
8788,64116.0,630
8789,64154.0,702
8790,64114.0,501
8791,64128.0,2402
8792,64134.0,501
8794,64119.0,640
8795,64109.0,650
8796,64118.0,799
8797,64125.0,401
8798,64111.0,650
8799,64111.0,640
8800,64127.0,2402
8801,64133.0,1401
8802,64155.0,802
8803,64138.0,1849
8804,64138.0,702
8805,64155.0,690
8806,64123.0,1849
8808,64155.0,1401
8809,64127.0,702
8810,64137.0,1401
8811,64123.0,640
8812,64138.0,501
8813,64145.0,630
8815,64110.0,403
8816,64117.0,702
8818,64131.0,403
8819,64110.0,2402
8821,64130.0,1849
8822,64123.0,802
8824,64119.0,702
8825,64126.0,401
8826,64123.0,302
8828,64106.0,301
8829,64127.0,403
8830,64118.0,501
8831,64128.0,801
8832,64119.0,690
8833,64155.0,403
8834,64131.0,670
8835,64105.0,670
8836,64127.0,501
8837,64134.0,501
8838,64116.0,801
8839,64124.0,501
8840,64123.0,799
8841,64127.0,301
8842,64127.0,690
8843,64146.0,501
8845,64132.0,1401
8846,64111.0,630
8848,64128.0,2601
8849,64132.0,650
8851,64111.0,640
8852,64151.0,403
8854,64130.0,1198
8855,64134.0,802
8856,64134.0,702
8858,64111.0,801
8859,64131.0,650
8860,64106.0,2601
8861,64132.0,302
8862,64112.0,1401
8863,64129.0,210
8864,64116.0,301
8865,64123.0,3073
8869,64130.0,501
8870,64111.0,802
8872,64112.0,640
8874,64112.0,2664
8875,64123.0,670
8876,64138.0,2601
8880,64134.0,2040
8881,64109.0,2601
8883,64111.0,670
8884,64109.0,650
8885,64151.0,640
8886,64134.0,302
8887,64113.0,670
8888,64133.0,2655
8889,64124.0,702
8890,64153.0,690
8891,64151.0,1401
8892,64111.0,670
8893,64116.0,301
8894,64109.0,301
8896,64137.0,640
8897,64158.0,1401
8898,64152.0,1120
8900,64111.0,801
8901,64117.0,640
8902,64127.0,802
8903,64106.0,1401
8906,64124.0,702
8908,64118.0,801
8909,64123.0,302
8910,64119.0,1750
8912,64128.0,1401
8913,64153.0,2001
8914,64130.0,301
8916,64132.0,1849
8917,64133.0,630
8918,64111.0,702
8919,64118.0,1401
8920,64110.0,840
8921,64128.0,1849
8922,64127.0,650
8923,64132.0,501
8924,64109.0,801
8925,64111.0,2601
8926,64123.0,501
8927,64113.0,501
8928,64117.0,2001
8929,64130.0,690
8930,64117.0,1401
8931,64110.0,802
8932,64132.0,831
8933,64130.0,702
8934,64111.0,302
8935,64118.0,1401
8936,64117.0,1401
8937,64155.0,801
8938,64127.0,670
8939,64130.0,2601
8941,64128.0,801
8942,64124.0,702
8946,64118.0,640
8947,64130.0,801
8949,64130.0,501
8950,64131.0,650
8951,64114.0,670
8952,64124.0,801
8953,64130.0,403
8954,64130.0,1849
8956,64134.0,2402
8957,64125.0,501
8959,64127.0,802
8960,64138.0,2601
8961,64126.0,1850
8962,64109.0,640
8965,64155.0,2041
8967,64108.0,1849
8968,64116.0,1401
8969,64138.0,801
8970,64127.0,702
8971,64108.0,1401
8972,64124.0,801
8973,64130.0,670
8975,64133.0,401
8976,64109.0,702
8977,64105.0,801
8978,64133.0,2041
8979,64124.0,501
8980,64131.0,670
8981,64134.0,401
8982,64138.0,401
8983,64130.0,650
8985,64155.0,690
8986,64119.0,702
8987,64116.0,702
8989,64130.0,1850
8991,64138.0,1401
8992,64111.0,1170
8993,64155.0,1198
8994,64134.0,502
8995,64127.0,1401
8996,64127.0,403
8997,64134.0,1401
8998,64119.0,650
9000,64131.0,1002
9001,64130.0,1401
9002,64131.0,401
9003,64111.0,690
9004,64108.0,670
9005,64114.0,1401
9007,64137.0,401
9008,64131.0,650
9009,64138.0,670
9010,64152.0,650
9011,64108.0,1401
9012,64137.0,650
9013,64123.0,501
9014,64127.0,2040
9015,64124.0,401
9016,64130.0,501
9017,64114.0,702
9018,64127.0,3063
9020,64116.0,690
9021,64118.0,403
9022,64120.0,799
9023,64117.0,640
9024,64132.0,702
9026,64127.0,702
9027,64129.0,702
9028,64138.0,702
9029,64111.0,401
9030,64133.0,2001
9031,64130.0,640
9033,64133.0,302
9034,64128.0,802
9036,64124.0,702
9037,64134.0,501
9038,64117.0,702
9039,64123.0,302
9040,64131.0,802
9041,64105.0,640
9042,64151.0,1122
9043,64133.0,502
9044,64110.0,1401
9045,64106.0,640
9046,64123.0,1546
9047,64111.0,301
9048,64129.0,403
9050,64151.0,670
9051,64124.0,670
9052,64145.0,1198
9053,64108.0,801
9055,64131.0,401
9056,64151.0,801
9058,64127.0,670
9059,64127.0,690
9060,64132.0,702
9061,64131.0,640
9062,64157.0,640
9063,64127.0,650
9065,64155.0,640
9066,64131.0,801
9067,64114.0,640
9068,64126.0,401
9070,64145.0,501
9071,64117.0,1198
9072,64130.0,401
9073,64127.0,1401
9074,64130.0,640
9076,64152.0,2040
9077,64128.0,801
9078,64130.0,690
9079,64154.0,2001
9081,64110.0,802
9082,64106.0,2655
9083,64130.0,501
9084,64153.0,1002
9085,64132.0,1849
9086,64131.0,501
9088,64129.0,690
9089,64106.0,1401
9090,64127.0,802
9091,64118.0,702
9092,64130.0,802
9093,64154.0,1701
9095,64130.0,702
9096,64123.0,801
9097,64128.0,301
9098,64130.0,502
9099,64108.0,302
9101,64106.0,401
9102,64111.0,801
9103,64158.0,630
9104,64123.0,1401
9105,64119.0,1001
9106,64133.0,802
9107,64130.0,702
9108,64134.0,640
9109,64133.0,1001
9110,64123.0,702
9111,64132.0,501
9112,64113.0,640
9113,64110.0,2655
9114,64106.0,650
9115,64153.0,640
9117,64130.0,302
9118,64157.0,2041
9119,64128.0,1849
9120,64014.0,501
9121,64114.0,670
9122,64130.0,502
9125,64133.0,501
9126,64120.0,502
9127,64119.0,501
9128,64127.0,802
9129,64110.0,702
9130,64108.0,401
9131,64106.0,640
9132,64131.0,501
9133,64106.0,2402
